   Operation      Sample         Ops
task-8-p10      0           25      424.00
task-8-p10      0           26      378.00
task-8-p10      0           27      389.00
task-8-p10      0           28      395.00
task-8-p10      0           29      376.00
task-8-p10      0           30      415.00
task-8-p10      0           31      410.00
task-8-p10      0           32      359.00
task-8-p10      0           33      348.00
task-8-p10      0           34      414.00
task-8-p10      0           35      361.00
task-8-p10      0           36      363.00
task-8-p10      0           37      418.00
task-8-p10      0           38      408.00
task-8-p10      0           39      412.00
task-8-p10      0           40      421.00
task-8-p10      0           41      365.00
task-8-p10      0           42      422.00
task-8-p10      0           43      384.00
task-8-p10      0           44      364.00
task-8-p10      0           45      399.00
task-8-p10      0           46      376.00
task-8-p10      0           47      357.00
task-8-p10      0           48      355.00
task-8-p10      0           49      373.00
task-8-p10      0           50      361.00
task-9-p11      0            1    20520.00
task-9-p11      0            2      403.00
task-9-p11      0            3      436.00
task-9-p11      0            4      355.00
task-9-p11      0            5      396.00
task-9-p11      0            6      405.00
task-9-p11      0            7      367.00
task-9-p11      0            8      391.00
task-9-p11      0            9      390.00
task-9-p11      0           10      367.00
task-9-p11      0           11      430.00
task-9-p11      0           12      402.00
task-9-p11      0           13      401.00
task-9-p11      0           14      391.00
task-9-p11      0           15      360.00
task-9-p11      0           16      407.00
task-9-p11      0           17      393.00
task-9-p11      0           18      362.00
task-9-p11      0           19      409.00
task-9-p11      0           20      404.00
task-9-p11      0           21      413.00
task-9-p11      0           22      370.00
task-9-p11      0           23      416.00
task-9-p11      0           24      398.00
task-9-p11      0           25      420.00
task-9-p11      0           26      376.00
task-9-p11      0           27      389.00
task-9-p11      0           28      395.00
task-9-p11      0           29      375.00
task-9-p11      0           30      413.00
task-9-p11      0           31      408.00
task-9-p11      0           32      356.00
task-9-p11      0           33      347.00
task-9-p11      0           34      414.00
task-9-p11      0           35      356.00
task-9-p11      0           36      361.00
task-9-p11      0           37      415.00
task-9-p11      0           38      406.00
task-9-p11      0           39      408.00
task-9-p11      0           40      415.00
task-9-p11      0           41      361.00
task-9-p11      0           42      421.00
task-9-p11      0           43      382.00
task-9-p11      0           44      364.00
task-9-p11      0           45      358.00
task-9-p11      0           46      371.00
task-9-p11      0           47      356.00
task-9-p11      0           48      352.00
task-9-p11      0           49      371.00
task-9-p11      0           50      359.00
task-10-p12     0            1    20382.00
task-10-p12     0            2      441.00
task-10-p12     0            3      337.00
task-10-p12     0            4      390.00
task-10-p12     0            5      381.00
task-10-p12     0            6      389.00
task-10-p12     0            7      355.00
task-10-p12     0            8      377.00
task-10-p12     0            9      376.00
task-10-p12     0           10      352.00
task-10-p12     0           11      412.00
task-10-p12     0           12      384.00
task-10-p12     0           13      387.00
task-10-p12     0           14      376.00
task-10-p12     0           15      347.00
task-10-p12     0           16      395.00
task-10-p12     0           17      378.00
task-10-p12     0           18      349.00
task-10-p12     0           19      393.00
task-10-p12     0           20      387.00
task-10-p12     0           21      397.00
task-10-p12     0           22      358.00
task-10-p12     0           23      403.00
task-10-p12     0           24      381.00
task-10-p12     0           25      403.00
task-10-p12     0           26      361.00
task-10-p12     0           27      377.00
task-10-p12     0           28      376.00
task-10-p12     0           29      359.00
task-10-p12     0           30      401.00
task-10-p12     0           31      392.00
task-10-p12     0           32      344.00
task-10-p12     0           33      330.00
task-10-p12     0           34      397.00
task-10-p12     0           35      340.00
task-10-p12     0           36      346.00
task-10-p12     0           37      401.00
task-10-p12     0           38      393.00
task-10-p12     0           39      393.00
task-10-p12     0           40      401.00
task-10-p12     0           41      344.00
task-10-p12     0           42      406.00
task-10-p12     0           43      367.00
task-10-p12     0           44      351.00
task-10-p12     0           45      388.00
task-10-p12     0           46      354.00
task-10-p12     0           47      341.00
task-10-p12     0           48      338.00
task-10-p12     0           49      357.00
task-10-p12     0           50      346.00
task-11-p13     0            1    20418.00
task-11-p13     0            2    20213.00
task-11-p13     0            3      412.00
task-11-p13     0            4      404.00
task-11-p13     0            5      378.00
task-11-p13     0            6      383.00
task-11-p13     0            7      350.00
task-11-p13     0            8      373.00
task-11-p13     0            9      376.00
task-11-p13     0           10      348.00
task-11-p13     0           11      408.00
task-11-p13     0           12      381.00
task-11-p13     0           13      387.00
task-11-p13     0           14      371.00
task-11-p13     0           15      344.00
task-11-p13     0           16      389.00
task-11-p13     0           17      374.00
task-11-p13     0           18      347.00
task-11-p13     0           19      389.00
task-11-p13     0           20      385.00
task-11-p13     0           21      394.00
task-11-p13     0           22      352.00
task-11-p13     0           23      398.00
task-11-p13     0           24      377.00
task-11-p13     0           25      399.00
task-11-p13     0           26      356.00
task-11-p13     0           27      372.00
task-11-p13     0           28      373.00
task-11-p13     0           29      357.00
task-11-p13     0           30      391.00
task-11-p13     0           31      387.00
task-11-p13     0           32      344.00
task-11-p13     0           33      326.00
task-11-p13     0           34      392.00
task-11-p13     0           35      334.00
task-11-p13     0           36      342.00
task-11-p13     0           37      396.00
task-11-p13     0           38      389.00
task-11-p13     0           39      388.00
task-11-p13     0           40      395.00
task-11-p13     0           41      343.00
task-11-p13     0           42      403.00
task-11-p13     0           43      361.00
task-11-p13     0           44      346.00
task-11-p13     0           45      342.00
task-11-p13     0           46      351.00
task-11-p13     0           47      336.00
task-11-p13     0           48      335.00
task-11-p13     0           49      353.00
task-11-p13     0           50      342.00
task-12-p14     0            1    20483.00
task-12-p14     0            2    20204.00
task-12-p14     0            3      415.00
task-12-p14     0            4      341.00
task-12-p14     0            5      387.00
task-12-p14     0            6      398.00
task-12-p14     0            7      357.00
task-12-p14     0            8      378.00
task-12-p14     0            9      390.00
task-12-p14     0           10      355.00
task-12-p14     0           11      421.00
task-12-p14     0           12      392.00
task-12-p14     0           13      390.00
task-12-p14     0           14      382.00
task-12-p14     0           15      353.00
task-12-p14     0           16      398.00
task-12-p14     0           17      384.00
task-12-p14     0           18      357.00
task-12-p14     0           19      399.00
task-12-p14     0           20      397.00
task-12-p14     0           21      403.00
task-12-p14     0           22      360.00
task-12-p14     0           23      407.00
task-12-p14     0           24      385.00
task-12-p14     0           25      410.00
task-12-p14     0           26      365.00
task-12-p14     0           27      383.00
task-12-p14     0           28      385.00
task-12-p14     0           29      367.00
task-12-p14     0           30      404.00
task-12-p14     0           31      396.00
task-12-p14     0           32      347.00
task-12-p14     0           33      340.00
task-12-p14     0           34      404.00
task-12-p14     0           35      347.00
task-12-p14     0           36      350.00
task-12-p14     0           37      408.00
task-12-p14     0           38      394.00
task-12-p14     0           39      397.00
task-12-p14     0           40      404.00
task-12-p14     0           41      348.00
task-12-p14     0           42      410.00
task-12-p14     0           43      373.00
task-12-p14     0           44      353.00
task-12-p14     0           45      348.00
task-12-p14     0           46      363.00
task-12-p14     0           47      347.00
task-12-p14     0           48      337.00
task-12-p14     0           49      363.00
task-12-p14     0           50      347.00
task-13-p15     0            1    20398.00
task-13-p15     0            2      406.00
task-13-p15     0            3      334.00
task-13-p15     0            4      374.00
task-13-p15     0            5      378.00
task-13-p15     0            6      381.00
task-13-p15     0            7      345.00
task-13-p15     0            8      372.00
task-13-p15     0            9      371.00
task-13-p15     0           10      343.00
task-13-p15     0           11      406.00
task-13-p15     0           12      376.00
task-13-p15     0           13      378.00
task-13-p15     0           14      366.00
task-13-p15     0           15      341.00
task-13-p15     0           16      389.00
task-13-p15     0           17      373.00
task-13-p15     0           18      344.00
task-13-p15     0           19      383.00
task-13-p15     0           20      385.00
task-13-p15     0           21      388.00
task-13-p15     0           22      352.00
task-13-p15     0           23      392.00
task-13-p15     0           24      377.00
task-13-p15     0           25      395.00
task-13-p15     0           26      352.00
task-13-p15     0           27      367.00
task-13-p15     0           28      373.00
task-13-p15     0           29      352.00
task-13-p15     0           30      386.00
task-13-p15     0           31      386.00
task-13-p15     0           32      332.00
task-13-p15     0           33      321.00
task-13-p15     0           34      390.00
task-13-p15     0           35      332.00
task-13-p15     0           36      341.00
task-13-p15     0           37      392.00
task-13-p15     0           38      381.00
task-13-p15     0           39      386.00
task-13-p15     0           40      391.00
task-13-p15     0           41      344.00
task-13-p15     0           42      401.00
task-13-p15     0           43      359.00
task-13-p15     0           44      341.00
task-13-p15     0           45      342.00
task-13-p15     0           46      345.00
task-13-p15     0           47      335.00
task-13-p15     0           48      328.00
task-13-p15     0           49      351.00
task-13-p15     0           50      342.00
task-14-p16     0            1    20291.00
task-14-p16     0            2    20198.00
task-14-p16     0            3      407.00
task-14-p16     0            4      335.00
task-14-p16     0            5      377.00
task-14-p16     0            6      382.00
task-14-p16     0            7      348.00
task-14-p16     0            8      372.00
task-14-p16     0            9      379.00
task-14-p16     0           10      344.00
task-14-p16     0           11      406.00
task-14-p16     0           12      383.00
task-14-p16     0           13      382.00
task-14-p16     0           14      370.00
task-14-p16     0           15      347.00
task-14-p16     0           16      388.00
task-14-p16     0           17      374.00
task-14-p16     0           18      347.00
task-14-p16     0           19      391.00
task-14-p16     0           20      379.00
task-14-p16     0           21      394.00
task-14-p16     0           22      350.00
task-14-p16     0           23      397.00
task-14-p16     0           24      377.00
task-14-p16     0           25      401.00
task-14-p16     0           26      356.00
task-14-p16     0           27      368.00
task-14-p16     0           28      374.00
task-14-p16     0           29      356.00
task-14-p16     0           30      389.00
task-14-p16     0           31      387.00
task-14-p16     0           32      335.00
task-14-p16     0           33      325.00
task-14-p16     0           34      395.00
task-14-p16     0           35      335.00
task-14-p16     0           36      341.00
task-14-p16     0           37      394.00
task-14-p16     0           38      386.00
task-14-p16     0           39      385.00
task-14-p16     0           40      393.00
task-14-p16     0           41      343.00
task-14-p16     0           42      402.00
task-14-p16     0           43      365.00
task-14-p16     0           44      352.00
task-14-p16     0           45      339.00
task-14-p16     0           46      344.00
task-14-p16     0           47      337.00
task-14-p16     0           48      327.00
task-14-p16     0           49      353.00
task-14-p16     0           50      340.00
task-15-p17     0            1    20401.00
task-15-p17     0            2    20199.00
task-15-p17     0            3      399.00
task-15-p17     0            4      328.00
task-15-p17     0            5      375.00
task-15-p17     0            6      380.00
task-15-p17     0            7      340.00
task-15-p17     0            8      366.00
task-15-p17     0            9      379.00
task-15-p17     0           10      357.00
task-15-p17     0           11      407.00
task-15-p17     0           12      384.00
task-15-p17     0           13      375.00
task-15-p17     0           14      370.00
task-15-p17     0           15      341.00
task-15-p17     0           16      383.00
task-15-p17     0           17      368.00
task-15-p17     0           18      340.00
task-15-p17     0           19      387.00
task-15-p17     0           20      389.00
task-15-p17     0           21      387.00
task-15-p17     0           22      350.00
task-15-p17     0           23      391.00
task-15-p17     0           24      374.00
task-15-p17     0           25      394.00
task-15-p17     0           26      355.00
task-15-p17     0           27      368.00
task-15-p17     0           28      373.00
task-15-p17     0           29      351.00
task-15-p17     0           30      385.00
task-15-p17     0           31      386.00
task-15-p17     0           32      329.00
task-15-p17     0           33      325.00
task-15-p17     0           34      389.00
task-15-p17     0           35      336.00
task-15-p17     0           36      339.00
task-15-p17     0           37      392.00
task-15-p17     0           38      378.00
task-15-p17     0           39      380.00
task-15-p17     0           40      392.00
task-15-p17     0           41      336.00
task-15-p17     0           42      399.00
task-15-p17     0           43      362.00
task-15-p17     0           44      338.00
task-15-p17     0           45      385.00
task-15-p17     0           46      344.00
task-15-p17     0           47      326.00
task-15-p17     0           48      322.00
task-15-p17     0           49      346.00
task-15-p17     0           50      339.00
task-16-p18     0            1    20410.00
task-16-p18     0            2    20170.00
task-16-p18     0            3      385.00
task-16-p18     0            4      328.00
task-16-p18     0            5      369.00
task-16-p18     0            6      380.00
task-16-p18     0            7      339.00
task-16-p18     0            8      366.00
task-16-p18     0            9      369.00
task-16-p18     0           10      335.00
task-16-p18     0           11      401.00
task-16-p18     0           12      374.00
task-16-p18     0           13      373.00
task-16-p18     0           14      363.00
task-16-p18     0           15      337.00
task-16-p18     0           16      380.00
task-16-p18     0           17      366.00
task-16-p18     0           18      337.00
task-16-p18     0           19      380.00
task-16-p18     0           20      389.00
task-16-p18     0           21      385.00
task-16-p18     0           22      344.00
task-16-p18     0           23      388.00
task-16-p18     0           24      371.00
task-16-p18     0           25      392.00
task-16-p18     0           26      352.00
task-16-p18     0           27      361.00
task-16-p18     0           28      373.00
task-16-p18     0           29      351.00
task-16-p18     0           30      403.00
task-16-p18     0           31      379.00
task-16-p18     0           32      328.00
task-16-p18     0           33      325.00
task-16-p18     0           34      388.00
task-16-p18     0           35      329.00
task-16-p18     0           36      334.00
task-16-p18     0           37      387.00
task-16-p18     0           38      378.00
task-16-p18     0           39      379.00
task-16-p18     0           40      388.00
task-16-p18     0           41      334.00
task-16-p18     0           42      393.00
task-16-p18     0           43      356.00
task-16-p18     0           44      337.00
task-16-p18     0           45      385.00
task-16-p18     0           46      338.00
task-16-p18     0           47      326.00
task-16-p18     0           48      316.00
task-16-p18     0           49      344.00
task-16-p18     0           50      332.00
task-17-p19     0            1    20474.00
task-17-p19     0            2    20194.00
task-17-p19     0            3      377.00
