   Operation      Sample         Ops
RandWrite-509368-4  0            4   135536.00
RandWrite-509368-4  0            5   134968.00
BackRead-509368-4   0            1  2026133.00
BackRead-509368-4   0            2  2025248.00
BackRead-509368-4   0            3  2026093.00
BackRead-509368-4   0            4  2075570.00
BackRead-509368-4   0            5  2025909.00
SeqWrite-1018736-4  0            1   136750.00
SeqWrite-1018736-4  0            2   133111.00
SeqWrite-1018736-4  0            3   134161.00
SeqWrite-1018736-4  0            4   135443.00
SeqWrite-1018736-4  0            5   134799.00
Rewrite-1018736-4   0            1   149497.00
Rewrite-1018736-4   0            2   144107.00
Rewrite-1018736-4   0            3   145533.00
Rewrite-1018736-4   0            4   145465.00
Rewrite-1018736-4   0            5   146474.00
SeqRead-1018736-4   0            1  2789239.00
SeqRead-1018736-4   0            2  2769786.00
SeqRead-1018736-4   0            3  2744277.00
SeqRead-1018736-4   0            4  2768643.00
SeqRead-1018736-4   0            5  2765937.00
Reread-1018736-4    0            1  2821843.00
Reread-1018736-4    0            2  2815330.00
Reread-1018736-4    0            3  2818048.00
Reread-1018736-4    0            4  2824079.00
Reread-1018736-4    0            5  2827252.00
RandRead-1018736-4  0            1  2003232.00
RandRead-1018736-4  0            2  1981730.00
RandRead-1018736-4  0            3  1986862.00
RandRead-1018736-4  0            4  1997603.00
RandRead-1018736-4  0            5  2002775.00
RandWrite-1018736-4 0            1   135386.00
RandWrite-1018736-4 0            2   131929.00
RandWrite-1018736-4 0            3   132780.00
RandWrite-1018736-4 0            4   133184.00
RandWrite-1018736-4 0            5   132848.00
BackRead-1018736-4  0            1  2089311.00
BackRead-1018736-4  0            2  2063789.00
BackRead-1018736-4  0            3  2075291.00
BackRead-1018736-4  0            4  2062816.00
BackRead-1018736-4  0            5  2086859.00
SeqWrite-2037472-4  0            1   137083.00
SeqWrite-2037472-4  0            2   133163.00
SeqWrite-2037472-4  0            3   134695.00
SeqWrite-2037472-4  0            4   134376.00
SeqWrite-2037472-4  0            5   132801.00
Rewrite-2037472-4   0            1   148247.00
Rewrite-2037472-4   0            2   144592.00
Rewrite-2037472-4   0            3   146975.00
Rewrite-2037472-4   0            4   146406.00
Rewrite-2037472-4   0            5   144880.00
SeqRead-2037472-4   0            1  2793572.00
SeqRead-2037472-4   0            2  2793867.00
SeqRead-2037472-4   0            3  2745327.00
SeqRead-2037472-4   0            4  2813655.00
SeqRead-2037472-4   0            5  2824522.00
Reread-2037472-4    0            1  2819713.00
Reread-2037472-4    0            2  2819976.00
Reread-2037472-4    0            3  2825246.00
Reread-2037472-4    0            4  2829432.00
Reread-2037472-4    0            5  2840731.00
RandRead-2037472-4  0            1  1950893.00
RandRead-2037472-4  0            2  1935919.00
RandRead-2037472-4  0            3  1958601.00
RandRead-2037472-4  0            4  1958224.00
RandRead-2037472-4  0            5  2008012.00
RandWrite-2037472-4 0            1   133661.00
RandWrite-2037472-4 0            2   131357.00
RandWrite-2037472-4 0            3   132579.00
RandWrite-2037472-4 0            4   132623.00
RandWrite-2037472-4 0            5   131228.00
BackRead-2037472-4  0            1  2102632.00
BackRead-2037472-4  0            2  2102870.00
BackRead-2037472-4  0            3  2127219.00
BackRead-2037472-4  0            4  2114016.00
BackRead-2037472-4  0            5  2120246.00
