   Operation      Sample         Ops
task-1-p3       0           33      361.00
task-1-p3       0           34      397.00
task-1-p3       0           35      406.00
task-1-p3       0           36      402.00
task-1-p3       0           37      412.00
task-1-p3       0           38      403.00
task-1-p3       0           39      398.00
task-1-p3       0           40      394.00
task-1-p3       0           41      362.00
task-1-p3       0           42      361.00
task-1-p3       0           43      357.00
task-1-p3       0           44      394.00
task-1-p3       0           45      350.00
task-1-p3       0           46      400.00
task-1-p3       0           47      359.00
task-1-p3       0           48      404.00
task-1-p3       0           49      372.00
task-1-p3       0           50      395.00
task-2-p4       0            1      117.00
task-2-p4       0            2      571.00
task-2-p4       0            3      404.00
task-2-p4       0            4      406.00
task-2-p4       0            5      397.00
task-2-p4       0            6      389.00
task-2-p4       0            7      391.00
task-2-p4       0            8      395.00
task-2-p4       0            9      395.00
task-2-p4       0           10      355.00
task-2-p4       0           11      343.00
task-2-p4       0           12      397.00
task-2-p4       0           13      393.00
task-2-p4       0           14      380.00
task-2-p4       0           15      343.00
task-2-p4       0           16      378.00
task-2-p4       0           17      385.00
task-2-p4       0           18      342.00
task-2-p4       0           19      386.00
task-2-p4       0           20      357.00
task-2-p4       0           21      384.00
task-2-p4       0           22      382.00
task-2-p4       0           23      390.00
task-2-p4       0           24      386.00
task-2-p4       0           25      387.00
task-2-p4       0           26      402.00
task-2-p4       0           27      368.00
task-2-p4       0           28      353.00
task-2-p4       0           29      355.00
task-2-p4       0           30      397.00
task-2-p4       0           31      406.00
task-2-p4       0           32      410.00
task-2-p4       0           33      360.00
task-2-p4       0           34      396.00
task-2-p4       0           35      405.00
task-2-p4       0           36      401.00
task-2-p4       0           37      409.00
task-2-p4       0           38      403.00
task-2-p4       0           39      398.00
task-2-p4       0           40      393.00
task-2-p4       0           41      357.00
task-2-p4       0           42      361.00
task-2-p4       0           43      356.00
task-2-p4       0           44      384.00
task-2-p4       0           45      351.00
task-2-p4       0           46      400.00
task-2-p4       0           47      359.00
task-2-p4       0           48      404.00
task-2-p4       0           49      365.00
task-2-p4       0           50      397.00
task-3-p5       0            1    20400.00
task-3-p5       0            2      542.00
task-3-p5       0            3    20247.00
task-3-p5       0            4      403.00
task-3-p5       0            5      421.00
task-3-p5       0            6      405.00
task-3-p5       0            7      405.00
task-3-p5       0            8      415.00
task-3-p5       0            9      414.00
task-3-p5       0           10      371.00
task-3-p5       0           11      360.00
task-3-p5       0           12      415.00
task-3-p5       0           13      407.00
task-3-p5       0           14      398.00
task-3-p5       0           15      363.00
task-3-p5       0           16      393.00
task-3-p5       0           17      406.00
task-3-p5       0           18      359.00
task-3-p5       0           19      403.00
task-3-p5       0           20      369.00
task-3-p5       0           21      398.00
task-3-p5       0           22      399.00
task-3-p5       0           23      408.00
task-3-p5       0           24      402.00
task-3-p5       0           25      407.00
task-3-p5       0           26      399.00
task-3-p5       0           27      370.00
task-3-p5       0           28      350.00
task-3-p5       0           29      355.00
task-3-p5       0           30      397.00
task-3-p5       0           31      406.00
task-3-p5       0           32      410.00
task-3-p5       0           33      358.00
task-3-p5       0           34      396.00
task-3-p5       0           35      401.00
task-3-p5       0           36      399.00
task-3-p5       0           37      411.00
task-3-p5       0           38      409.00
task-3-p5       0           39      398.00
task-3-p5       0           40      393.00
task-3-p5       0           41      353.00
task-3-p5       0           42      360.00
task-3-p5       0           43      366.00
task-3-p5       0           44      384.00
task-3-p5       0           45      348.00
task-3-p5       0           46      399.00
task-3-p5       0           47      358.00
task-3-p5       0           48      404.00
task-3-p5       0           49      363.00
task-3-p5       0           50      391.00
task-4-p6       0            1    20395.00
task-4-p6       0            2      555.00
task-4-p6       0            3      391.00
task-4-p6       0            4      395.00
task-4-p6       0            5      420.00
task-4-p6       0            6      405.00
task-4-p6       0            7      406.00
task-4-p6       0            8      415.00
task-4-p6       0            9      413.00
task-4-p6       0           10      372.00
task-4-p6       0           11      360.00
task-4-p6       0           12      415.00
task-4-p6       0           13      406.00
task-4-p6       0           14      398.00
task-4-p6       0           15      363.00
task-4-p6       0           16      392.00
task-4-p6       0           17      405.00
task-4-p6       0           18      358.00
task-4-p6       0           19      399.00
task-4-p6       0           20      368.00
task-4-p6       0           21      398.00
task-4-p6       0           22      398.00
task-4-p6       0           23      407.00
task-4-p6       0           24      402.00
task-4-p6       0           25      407.00
task-4-p6       0           26      400.00
task-4-p6       0           27      361.00
task-4-p6       0           28      349.00
task-4-p6       0           29      353.00
task-4-p6       0           30      394.00
task-4-p6       0           31      405.00
task-4-p6       0           32      410.00
task-4-p6       0           33      357.00
task-4-p6       0           34      389.00
task-4-p6       0           35      400.00
task-4-p6       0           36      393.00
task-4-p6       0           37      402.00
task-4-p6       0           38      400.00
task-4-p6       0           39      390.00
task-4-p6       0           40      393.00
task-4-p6       0           41      354.00
task-4-p6       0           42      358.00
task-4-p6       0           43      355.00
task-4-p6       0           44      376.00
task-4-p6       0           45      347.00
task-4-p6       0           46      399.00
task-4-p6       0           47      358.00
task-4-p6       0           48      395.00
task-4-p6       0           49      363.00
task-4-p6       0           50      388.00
task-5-p7       0            1    20287.00
task-5-p7       0            2    20194.00
task-5-p7       0            3    20181.00
task-5-p7       0            4      402.00
task-5-p7       0            5      418.00
task-5-p7       0            6      398.00
task-5-p7       0            7      398.00
task-5-p7       0            8      407.00
task-5-p7       0            9      406.00
task-5-p7       0           10      361.00
task-5-p7       0           11      355.00
task-5-p7       0           12      409.00
task-5-p7       0           13      398.00
task-5-p7       0           14      392.00
task-5-p7       0           15      358.00
task-5-p7       0           16      390.00
task-5-p7       0           17      396.00
task-5-p7       0           18      353.00
task-5-p7       0           19      390.00
task-5-p7       0           20      361.00
task-5-p7       0           21      395.00
task-5-p7       0           22      391.00
task-5-p7       0           23      400.00
task-5-p7       0           24      395.00
task-5-p7       0           25      402.00
task-5-p7       0           26      396.00
task-5-p7       0           27      361.00
task-5-p7       0           28      344.00
task-5-p7       0           29      349.00
task-5-p7       0           30      387.00
task-5-p7       0           31      405.00
task-5-p7       0           32      402.00
task-5-p7       0           33      351.00
task-5-p7       0           34      393.00
task-5-p7       0           35      398.00
task-5-p7       0           36      393.00
task-5-p7       0           37      402.00
task-5-p7       0           38      396.00
task-5-p7       0           39      389.00
task-5-p7       0           40      387.00
task-5-p7       0           41      353.00
task-5-p7       0           42      353.00
task-5-p7       0           43      353.00
task-5-p7       0           44      376.00
task-5-p7       0           45      344.00
task-5-p7       0           46      399.00
task-5-p7       0           47      351.00
task-5-p7       0           48      395.00
task-5-p7       0           49      363.00
task-5-p7       0           50      387.00
task-6-p8       0            1      289.00
task-6-p8       0            2      526.00
task-6-p8       0            3      478.00
task-6-p8       0            4      337.00
task-6-p8       0            5      413.00
task-6-p8       0            6      398.00
task-6-p8       0            7      397.00
task-6-p8       0            8      407.00
task-6-p8       0            9      406.00
task-6-p8       0           10      361.00
task-6-p8       0           11      352.00
task-6-p8       0           12      410.00
task-6-p8       0           13      398.00
task-6-p8       0           14      391.00
task-6-p8       0           15      358.00
task-6-p8       0           16      387.00
task-6-p8       0           17      396.00
task-6-p8       0           18      353.00
task-6-p8       0           19      390.00
task-6-p8       0           20      361.00
task-6-p8       0           21      391.00
task-6-p8       0           22      389.00
task-6-p8       0           23      399.00
task-6-p8       0           24      395.00
task-6-p8       0           25      398.00
task-6-p8       0           26      392.00
task-6-p8       0           27      356.00
task-6-p8       0           28      346.00
task-6-p8       0           29      348.00
task-6-p8       0           30      391.00
task-6-p8       0           31      400.00
task-6-p8       0           32      400.00
task-6-p8       0           33      355.00
task-6-p8       0           34      383.00
task-6-p8       0           35      394.00
task-6-p8       0           36      390.00
task-6-p8       0           37      406.00
task-6-p8       0           38      394.00
task-6-p8       0           39      386.00
task-6-p8       0           40      383.00
task-6-p8       0           41      342.00
task-6-p8       0           42      352.00
task-6-p8       0           43      348.00
task-6-p8       0           44      378.00
task-6-p8       0           45      343.00
task-6-p8       0           46      391.00
task-6-p8       0           47      349.00
task-6-p8       0           48      393.00
task-6-p8       0           49      359.00
task-6-p8       0           50      384.00
task-7-p9       0            1    20382.00
task-7-p9       0            2      537.00
task-7-p9       0            3      397.00
task-7-p9       0            4      387.00
task-7-p9       0            5      411.00
task-7-p9       0            6      394.00
task-7-p9       0            7      397.00
task-7-p9       0            8      403.00
task-7-p9       0            9      402.00
task-7-p9       0           10      357.00
task-7-p9       0           11      347.00
task-7-p9       0           12      397.00
task-7-p9       0           13      395.00
task-7-p9       0           14      380.00
task-7-p9       0           15      348.00
task-7-p9       0           16      382.00
task-7-p9       0           17      392.00
task-7-p9       0           18      346.00
task-7-p9       0           19      384.00
task-7-p9       0           20      360.00
task-7-p9       0           21      385.00
task-7-p9       0           22      389.00
task-7-p9       0           23      395.00
task-7-p9       0           24      391.00
task-7-p9       0           25      392.00
task-7-p9       0           26      394.00
task-7-p9       0           27      356.00
task-7-p9       0           28      343.00
task-7-p9       0           29      347.00
task-7-p9       0           30      389.00
task-7-p9       0           31      397.00
task-7-p9       0           32      401.00
task-7-p9       0           33      352.00
task-7-p9       0           34      383.00
task-7-p9       0           35      391.00
task-7-p9       0           36      389.00
task-7-p9       0           37      403.00
task-7-p9       0           38      391.00
task-7-p9       0           39      382.00
task-7-p9       0           40      383.00
task-7-p9       0           41      341.00
task-7-p9       0           42      350.00
task-7-p9       0           43      356.00
task-7-p9       0           44      373.00
task-7-p9       0           45      340.00
task-7-p9       0           46      388.00
task-7-p9       0           47      348.00
task-7-p9       0           48      398.00
task-7-p9       0           49      357.00
task-7-p9       0           50      381.00
task-8-p10      0            1    20287.00
task-8-p10      0            2      534.00
task-8-p10      0            3    20248.00
task-8-p10      0            4      373.00
task-8-p10      0            5      398.00
task-8-p10      0            6      382.00
task-8-p10      0            7      385.00
task-8-p10      0            8      403.00
task-8-p10      0            9      392.00
task-8-p10      0           10      357.00
task-8-p10      0           11      339.00
task-8-p10      0           12      393.00
task-8-p10      0           13      384.00
task-8-p10      0           14      381.00
task-8-p10      0           15      348.00
task-8-p10      0           16      370.00
task-8-p10      0           17      392.00
task-8-p10      0           18      346.00
task-8-p10      0           19      383.00
task-8-p10      0           20      344.00
task-8-p10      0           21      385.00
task-8-p10      0           22      382.00
task-8-p10      0           23      383.00
task-8-p10      0           24      390.00
task-8-p10      0           25      385.00
task-8-p10      0           26      367.00
task-8-p10      0           27      327.00
task-8-p10      0           28      313.00
task-8-p10      0           29      320.00
task-8-p10      0           30      361.00
task-8-p10      0           31      372.00
task-8-p10      0           32      370.00
task-8-p10      0           33      324.00
task-8-p10      0           34      354.00
task-8-p10      0           35      362.00
task-8-p10      0           36      362.00
task-8-p10      0           37      369.00
task-8-p10      0           38      363.00
task-8-p10      0           39      357.00
task-8-p10      0           40      353.00
task-8-p10      0           41      313.00
task-8-p10      0           42      324.00
task-8-p10      0           43      319.00
task-8-p10      0           44      347.00
task-8-p10      0           45      319.00
task-8-p10      0           46      363.00
task-8-p10      0           47      321.00
task-8-p10      0           48      363.00
task-8-p10      0           49      326.00
task-8-p10      0           50      351.00
task-9-p11      0            1      285.00
task-9-p11      0            2      496.00
task-9-p11      0            3      474.00
task-9-p11      0            4      329.00
task-9-p11      0            5      404.00
task-9-p11      0            6      382.00
task-9-p11      0            7      385.00
task-9-p11      0            8      403.00
task-9-p11      0            9      391.00
task-9-p11      0           10      360.00
task-9-p11      0           11      339.00
task-9-p11      0           12      396.00
task-9-p11      0           13      383.00
task-9-p11      0           14      374.00
task-9-p11      0           15      358.00
task-9-p11      0           16      370.00
task-9-p11      0           17      369.00
task-9-p11      0           18      334.00
task-9-p11      0           19      371.00
task-9-p11      0           20      343.00
task-9-p11      0           21      374.00
task-9-p11      0           22      376.00
task-9-p11      0           23      382.00
task-9-p11      0           24      381.00
task-9-p11      0           25      383.00
task-9-p11      0           26      389.00
task-9-p11      0           27      347.00
task-9-p11      0           28      338.00
task-9-p11      0           29      342.00
task-9-p11      0           30      384.00
task-9-p11      0           31      396.00
task-9-p11      0           32      394.00
task-9-p11      0           33      348.00
task-9-p11      0           34      374.00
task-9-p11      0           35      388.00
task-9-p11      0           36      385.00
task-9-p11      0           37      388.00
task-9-p11      0           38      386.00
task-9-p11      0           39      382.00
task-9-p11      0           40      374.00
task-9-p11      0           41      334.00
task-9-p11      0           42      341.00
task-9-p11      0           43      340.00
task-9-p11      0           44      368.00
task-9-p11      0           45      340.00
task-9-p11      0           46      384.00
task-9-p11      0           47      345.00
task-9-p11      0           48      380.00
task-9-p11      0           49      348.00
task-9-p11      0           50      380.00
task-10-p12     0            1    20378.00
task-10-p12     0            2      508.00
task-10-p12     0            3      462.00
task-10-p12     0            4      327.00
task-10-p12     0            5      379.00
task-10-p12     0            6      363.00
task-10-p12     0            7      364.00
task-10-p12     0            8      373.00
task-10-p12     0            9      373.00
task-10-p12     0           10      334.00
task-10-p12     0           11      319.00
task-10-p12     0           12      369.00
task-10-p12     0           13      365.00
task-10-p12     0           14      354.00
task-10-p12     0           15      327.00
task-10-p12     0           16      352.00
task-10-p12     0           17      363.00
task-10-p12     0           18      317.00
task-10-p12     0           19      357.00
task-10-p12     0           20      329.00
task-10-p12     0           21      361.00
task-10-p12     0           22      358.00
task-10-p12     0           23      364.00
task-10-p12     0           24      361.00
task-10-p12     0           25      364.00
task-10-p12     0           26      384.00
task-10-p12     0           27      344.00
task-10-p12     0           28      337.00
task-10-p12     0           29      342.00
task-10-p12     0           30      381.00
task-10-p12     0           31      393.00
task-10-p12     0           32      393.00
task-10-p12     0           33      346.00
task-10-p12     0           34      377.00
task-10-p12     0           35      382.00
task-10-p12     0           36      379.00
task-10-p12     0           37      391.00
task-10-p12     0           38      386.00
task-10-p12     0           39      378.00
task-10-p12     0           40      373.00
task-10-p12     0           41      334.00
task-10-p12     0           42      341.00
task-10-p12     0           43      340.00
task-10-p12     0           44      369.00
task-10-p12     0           45      334.00
task-10-p12     0           46      384.00
task-10-p12     0           47      338.00
task-10-p12     0           48      380.00
task-10-p12     0           49      354.00
task-10-p12     0           50      380.00
task-11-p13     0            1    20278.00
task-11-p13     0            2      505.00
task-11-p13     0            3      373.00
task-11-p13     0            4      367.00
task-11-p13     0            5      378.00
task-11-p13     0            6      361.00
task-11-p13     0            7      362.00
task-11-p13     0            8      371.00
task-11-p13     0            9      372.00
task-11-p13     0           10      335.00
task-11-p13     0           11      319.00
task-11-p13     0           12      370.00
task-11-p13     0           13      365.00
task-11-p13     0           14      353.00
task-11-p13     0           15      327.00
task-11-p13     0           16      352.00
task-11-p13     0           17      364.00
task-11-p13     0           18      316.00
task-11-p13     0           19      356.00
task-11-p13     0           20      329.00
task-11-p13     0           21      359.00
task-11-p13     0           22      358.00
task-11-p13     0           23      364.00
task-11-p13     0           24      361.00
task-11-p13     0           25      362.00
task-11-p13     0           26      383.00
task-11-p13     0           27      341.00
task-11-p13     0           28      334.00
task-11-p13     0           29      338.00
task-11-p13     0           30      380.00
task-11-p13     0           31      393.00
task-11-p13     0           32      390.00
task-11-p13     0           33      343.00
task-11-p13     0           34      374.00
task-11-p13     0           35      382.00
task-11-p13     0           36      379.00
task-11-p13     0           37      386.00
task-11-p13     0           38      383.00
task-11-p13     0           39      375.00
task-11-p13     0           40      374.00
task-11-p13     0           41      331.00
task-11-p13     0           42      341.00
task-11-p13     0           43      338.00
task-11-p13     0           44      366.00
task-11-p13     0           45      334.00
task-11-p13     0           46      380.00
task-11-p13     0           47      339.00
task-11-p13     0           48      380.00
task-11-p13     0           49      345.00
task-11-p13     0           50      372.00
task-12-p14     0            1      280.00
task-12-p14     0            2      493.00
task-12-p14     0            3      461.00
task-12-p14     0            4      329.00
task-12-p14     0            5      374.00
task-12-p14     0            6      358.00
task-12-p14     0            7      355.00
task-12-p14     0            8      363.00
task-12-p14     0            9      362.00
task-12-p14     0           10      332.00
task-12-p14     0           11      317.00
task-12-p14     0           12      370.00
task-12-p14     0           13      353.00
task-12-p14     0           14      345.00
task-12-p14     0           15      325.00
task-12-p14     0           16      342.00
task-12-p14     0           17      352.00
task-12-p14     0           18      314.00
task-12-p14     0           19      351.00
task-12-p14     0           20      316.00
task-12-p14     0           21      349.00
task-12-p14     0           22      348.00
task-12-p14     0           23      355.00
task-12-p14     0           24      351.00
task-12-p14     0           25      362.00
task-12-p14     0           26      371.00
task-12-p14     0           27      341.00
task-12-p14     0           28      334.00
task-12-p14     0           29      337.00
task-12-p14     0           30      378.00
task-12-p14     0           31      389.00
task-12-p14     0           32      390.00
task-12-p14     0           33      342.00
task-12-p14     0           34      365.00
task-12-p14     0           35      378.00
task-12-p14     0           36      374.00
task-12-p14     0           37      387.00
task-12-p14     0           38      383.00
task-12-p14     0           39      370.00
task-12-p14     0           40      370.00
task-12-p14     0           41      330.00
task-12-p14     0           42      337.00
task-12-p14     0           43      337.00
task-12-p14     0           44      364.00
task-12-p14     0           45      330.00
task-12-p14     0           46      379.00
task-12-p14     0           47      334.00
task-12-p14     0           48      380.00
task-12-p14     0           49      344.00
task-12-p14     0           50      368.00
task-13-p15     0            1    20375.00
task-13-p15     0            2      447.00
task-13-p15     0            3    20195.00
task-13-p15     0            4      370.00
task-13-p15     0            5      377.00
task-13-p15     0            6      361.00
task-13-p15     0            7      359.00
task-13-p15     0            8      369.00
task-13-p15     0            9      369.00
task-13-p15     0           10      333.00
task-13-p15     0           11      316.00
task-13-p15     0           12      367.00
task-13-p15     0           13      360.00
task-13-p15     0           14      350.00
task-13-p15     0           15      326.00
task-13-p15     0           16      348.00
task-13-p15     0           17      359.00
task-13-p15     0           18      316.00
task-13-p15     0           19      355.00
task-13-p15     0           20      326.00
task-13-p15     0           21      356.00
task-13-p15     0           22      355.00
task-13-p15     0           23      361.00
task-13-p15     0           24      359.00
task-13-p15     0           25      362.00
task-13-p15     0           26      353.00
task-13-p15     0           27      319.00
task-13-p15     0           28      304.00
task-13-p15     0           29      311.00
task-13-p15     0           30      350.00
task-13-p15     0           31      358.00
task-13-p15     0           32      363.00
task-13-p15     0           33      313.00
task-13-p15     0           34      346.00
task-13-p15     0           35      351.00
task-13-p15     0           36      352.00
task-13-p15     0           37      365.00
task-13-p15     0           38      351.00
task-13-p15     0           39      347.00
task-13-p15     0           40      344.00
task-13-p15     0           41      304.00
task-13-p15     0           42      314.00
task-13-p15     0           43      310.00
task-13-p15     0           44      340.00
task-13-p15     0           45      314.00
task-13-p15     0           46      351.00
task-13-p15     0           47      310.00
task-13-p15     0           48      350.00
task-13-p15     0           49      316.00
task-13-p15     0           50      341.00
task-14-p16     0            1    20274.00
task-14-p16     0            2      435.00
task-14-p16     0            3      416.00
task-14-p16     0            4      329.00
task-14-p16     0            5      377.00
task-14-p16     0            6      356.00
task-14-p16     0            7      356.00
task-14-p16     0            8      363.00
task-14-p16     0            9      363.00
task-14-p16     0           10      324.00
task-14-p16     0           11      313.00
task-14-p16     0           12      363.00
task-14-p16     0           13      357.00
task-14-p16     0           14      345.00
task-14-p16     0           15      316.00
task-14-p16     0           16      343.00
task-14-p16     0           17      353.00
task-14-p16     0           18      310.00
task-14-p16     0           19      349.00
task-14-p16     0           20      321.00
task-14-p16     0           21      346.00
task-14-p16     0           22      350.00
task-14-p16     0           23      352.00
task-14-p16     0           24      352.00
task-14-p16     0           25      352.00
task-14-p16     0           26      359.00
task-14-p16     0           27      321.00
task-14-p16     0           28      311.00
task-14-p16     0           29      314.00
task-14-p16     0           30      354.00
task-14-p16     0           31      364.00
task-14-p16     0           32      365.00
task-14-p16     0           33      321.00
task-14-p16     0           34      352.00
task-14-p16     0           35      356.00
task-14-p16     0           36      356.00
task-14-p16     0           37      378.00
task-14-p16     0           38      355.00
task-14-p16     0           39      353.00
task-14-p16     0           40      348.00
task-14-p16     0           41      311.00
task-14-p16     0           42      319.00
task-14-p16     0           43      313.00
task-14-p16     0           44      347.00
task-14-p16     0           45      317.00
task-14-p16     0           46      355.00
task-14-p16     0           47      317.00
task-14-p16     0           48      352.00
task-14-p16     0           49      321.00
task-14-p16     0           50      348.00
task-15-p17     0            1      264.00
task-15-p17     0            2      503.00
task-15-p17     0            3    20231.00
task-15-p17     0            4      375.00
task-15-p17     0            5      377.00
task-15-p17     0            6      352.00
task-15-p17     0            7      354.00
task-15-p17     0            8      362.00
task-15-p17     0            9      363.00
task-15-p17     0           10      325.00
task-15-p17     0           11      310.00
task-15-p17     0           12      359.00
task-15-p17     0           13      351.00
task-15-p17     0           14      341.00
task-15-p17     0           15      313.00
task-15-p17     0           16      340.00
task-15-p17     0           17      352.00
task-15-p17     0           18      305.00
task-15-p17     0           19      346.00
task-15-p17     0           20      315.00
task-15-p17     0           21      347.00
task-15-p17     0           22      350.00
task-15-p17     0           23      350.00
task-15-p17     0           24      348.00
task-15-p17     0           25      349.00
task-15-p17     0           26      355.00
task-15-p17     0           27      319.00
task-15-p17     0           28      307.00
task-15-p17     0           29      313.00
task-15-p17     0           30      352.00
task-15-p17     0           31      359.00
task-15-p17     0           32      361.00
task-15-p17     0           33      316.00
task-15-p17     0           34      349.00
task-15-p17     0           35      351.00
task-15-p17     0           36      354.00
task-15-p17     0           37      357.00
task-15-p17     0           38      353.00
task-15-p17     0           39      350.00
task-15-p17     0           40      345.00
task-15-p17     0           41      309.00
task-15-p17     0           42      317.00
task-15-p17     0           43      316.00
task-15-p17     0           44      352.00
task-15-p17     0           45      317.00
task-15-p17     0           46      353.00
task-15-p17     0           47      307.00
task-15-p17     0           48      349.00
task-15-p17     0           49      323.00
task-15-p17     0           50      342.00
task-16-p18     0            1    20372.00
task-16-p18     0            2    20259.00
task-16-p18     0            3    20188.00
task-16-p18     0            4      361.00
task-16-p18     0            5      379.00
task-16-p18     0            6      352.00
task-16-p18     0            7      354.00
task-16-p18     0            8      361.00
task-16-p18     0            9      361.00
task-16-p18     0           10      317.00
task-16-p18     0           11      311.00
task-16-p18     0           12      359.00
task-16-p18     0           13      351.00
task-16-p18     0           14      341.00
task-16-p18     0           15      313.00
task-16-p18     0           16      345.00
task-16-p18     0           17      352.00
task-16-p18     0           18      304.00
task-16-p18     0           19      344.00
task-16-p18     0           20      314.00
task-16-p18     0           21      350.00
task-16-p18     0           22      347.00
task-16-p18     0           23      350.00
task-16-p18     0           24      349.00
task-16-p18     0           25      349.00
task-16-p18     0           26      353.00
task-16-p18     0           27      319.00
task-16-p18     0           28      309.00
task-16-p18     0           29      311.00
task-16-p18     0           30      352.00
task-16-p18     0           31      359.00
task-16-p18     0           32      361.00
task-16-p18     0           33      319.00
task-16-p18     0           34      349.00
task-16-p18     0           35      351.00
task-16-p18     0           36      353.00
task-16-p18     0           37      355.00
task-16-p18     0           38      353.00
task-16-p18     0           39      351.00
task-16-p18     0           40      345.00
task-16-p18     0           41      309.00
task-16-p18     0           42      318.00
task-16-p18     0           43      317.00
task-16-p18     0           44      339.00
task-16-p18     0           45      315.00
task-16-p18     0           46      353.00
task-16-p18     0           47      308.00
task-16-p18     0           48      348.00
task-16-p18     0           49      316.00
task-16-p18     0           50      341.00
task-17-p19     0            1    20386.00
task-17-p19     0            2      482.00
task-17-p19     0            3      346.00
task-17-p19     0            4      322.00
task-17-p19     0            5      373.00
task-17-p19     0            6      351.00
task-17-p19     0            7      350.00
task-17-p19     0            8      357.00
task-17-p19     0            9      358.00
task-17-p19     0           10      324.00
task-17-p19     0           11      308.00
task-17-p19     0           12      356.00
task-17-p19     0           13      352.00
task-17-p19     0           14      340.00
task-17-p19     0           15      313.00
task-17-p19     0           16      337.00
task-17-p19     0           17      349.00
task-17-p19     0           18      304.00
task-17-p19     0           19      343.00
task-17-p19     0           20      314.00
task-17-p19     0           21      343.00
task-17-p19     0           22      350.00
task-17-p19     0           23      348.00
task-17-p19     0           24      347.00
task-17-p19     0           25      347.00
task-17-p19     0           26      352.00
task-17-p19     0           27      314.00
task-17-p19     0           28      307.00
task-17-p19     0           29      312.00
task-17-p19     0           30      351.00
task-17-p19     0           31      359.00
task-17-p19     0           32      359.00
task-17-p19     0           33      314.00
task-17-p19     0           34      347.00
task-17-p19     0           35      350.00
task-17-p19     0           36      352.00
task-17-p19     0           37      374.00
task-17-p19     0           38      351.00
task-17-p19     0           39      347.00
task-17-p19     0           40      345.00
task-17-p19     0           41      311.00
task-17-p19     0           42      315.00
task-17-p19     0           43      311.00
task-17-p19     0           44      343.00
task-17-p19     0           45      316.00
task-17-p19     0           46      353.00
task-17-p19     0           47      314.00
task-17-p19     0           48      349.00
task-17-p19     0           49      314.00
task-17-p19     0           50      340.00
task-18-p20     0            1    20271.00
task-18-p20     0            2    20250.00
task-18-p20     0            3      449.00
task-18-p20     0            4      305.00
task-18-p20     0            5      352.00
task-18-p20     0            6      344.00
task-18-p20     0            7      342.00
task-18-p20     0            8      350.00
task-18-p20     0            9      354.00
task-18-p20     0           10      318.00
task-18-p20     0           11      303.00
task-18-p20     0           12      347.00
task-18-p20     0           13      345.00
task-18-p20     0           14      331.00
task-18-p20     0           15      311.00
task-18-p20     0           16      334.00
task-18-p20     0           17      344.00
task-18-p20     0           18      303.00
task-18-p20     0           19      335.00
task-18-p20     0           20      305.00
task-18-p20     0           21      339.00
task-18-p20     0           22      337.00
task-18-p20     0           23      345.00
task-18-p20     0           24      344.00
task-18-p20     0           25      344.00
task-18-p20     0           26      342.00
task-18-p20     0           27      317.00
task-18-p20     0           28      297.00
task-18-p20     0           29      300.00
task-18-p20     0           30      341.00
