   Operation      Sample         Ops
task-8-p10  0           35      235.00
task-8-p10  0           36      236.00
task-8-p10  0           37      229.00
task-8-p10  0           38      235.00
task-8-p10  0           39      242.00
task-8-p10  0           40      228.00
task-8-p10  0           41      234.00
task-8-p10  0           42      235.00
task-8-p10  0           43      232.00
task-8-p10  0           44      253.00
task-8-p10  0           45      241.00
task-8-p10  0           46      232.00
task-8-p10  0           47      239.00
task-8-p10  0           48      242.00
task-8-p10  0           49      224.00
task-8-p10  0           50      242.00
task-9-p11  0            1      338.00
task-9-p11  0            2      209.00
task-9-p11  0            3      209.00
task-9-p11  0            4      208.00
task-9-p11  0            5      206.00
task-9-p11  0            6      209.00
task-9-p11  0            7      260.00
task-9-p11  0            8      210.00
task-9-p11  0            9      207.00
task-9-p11  0           10      215.00
task-9-p11  0           11      214.00
task-9-p11  0           12      216.00
task-9-p11  0           13      204.00
task-9-p11  0           14      206.00
task-9-p11  0           15      213.00
task-9-p11  0           16      198.00
task-9-p11  0           17      205.00
task-9-p11  0           18      204.00
task-9-p11  0           19      204.00
task-9-p11  0           20      207.00
task-9-p11  0           21      222.00
task-9-p11  0           22      207.00
task-9-p11  0           23      211.00
task-9-p11  0           24      207.00
task-9-p11  0           25      212.00
task-9-p11  0           26      197.00
task-9-p11  0           27      200.00
task-9-p11  0           28      202.00
task-9-p11  0           29      202.00
task-9-p11  0           30      209.00
task-9-p11  0           31      204.00
task-9-p11  0           32      255.00
task-9-p11  0           33      205.00
task-9-p11  0           34      214.00
task-9-p11  0           35      219.00
task-9-p11  0           36      223.00
task-9-p11  0           37      208.00
task-9-p11  0           38      209.00
task-9-p11  0           39      218.00
task-9-p11  0           40      204.00
task-9-p11  0           41      219.00
task-9-p11  0           42      215.00
task-9-p11  0           43      214.00
task-9-p11  0           44      230.00
task-9-p11  0           45      226.00
task-9-p11  0           46      216.00
task-9-p11  0           47      219.00
task-9-p11  0           48      223.00
task-9-p11  0           49      237.00
task-9-p11  0           50      222.00
task-10-p12 0            1      482.00
task-10-p12 0            2      222.00
task-10-p12 0            3      223.00
task-10-p12 0            4      216.00
task-10-p12 0            5      216.00
task-10-p12 0            6      228.00
task-10-p12 0            7      257.00
task-10-p12 0            8      219.00
task-10-p12 0            9      222.00
task-10-p12 0           10      226.00
task-10-p12 0           11      230.00
task-10-p12 0           12      230.00
task-10-p12 0           13      218.00
task-10-p12 0           14      220.00
task-10-p12 0           15      231.00
task-10-p12 0           16      219.00
task-10-p12 0           17      218.00
task-10-p12 0           18      221.00
task-10-p12 0           19      221.00
task-10-p12 0           20      228.00
task-10-p12 0           21      228.00
task-10-p12 0           22      223.00
task-10-p12 0           23      227.00
task-10-p12 0           24      215.00
task-10-p12 0           25      229.00
task-10-p12 0           26      216.00
task-10-p12 0           27      229.00
task-10-p12 0           28      212.00
task-10-p12 0           29      221.00
task-10-p12 0           30      222.00
task-10-p12 0           31      239.00
task-10-p12 0           32      203.00
task-10-p12 0           33      207.00
task-10-p12 0           34      207.00
task-10-p12 0           35      219.00
task-10-p12 0           36      220.00
task-10-p12 0           37      207.00
task-10-p12 0           38      209.00
task-10-p12 0           39      218.00
task-10-p12 0           40      204.00
task-10-p12 0           41      218.00
task-10-p12 0           42      212.00
task-10-p12 0           43      214.00
task-10-p12 0           44      229.00
task-10-p12 0           45      222.00
task-10-p12 0           46      215.00
task-10-p12 0           47      216.00
task-10-p12 0           48      223.00
task-10-p12 0           49      243.00
task-10-p12 0           50      226.00
task-11-p13 0            1      465.00
task-11-p13 0            2      212.00
task-11-p13 0            3      215.00
task-11-p13 0            4      216.00
task-11-p13 0            5      215.00
task-11-p13 0            6      209.00
task-11-p13 0            7      207.00
task-11-p13 0            8      212.00
task-11-p13 0            9      206.00
task-11-p13 0           10      214.00
task-11-p13 0           11      216.00
task-11-p13 0           12      216.00
task-11-p13 0           13      218.00
task-11-p13 0           14      220.00
task-11-p13 0           15      214.00
task-11-p13 0           16      211.00
task-11-p13 0           17      209.00
task-11-p13 0           18      203.00
task-11-p13 0           19      212.00
task-11-p13 0           20      212.00
task-11-p13 0           21      228.00
task-11-p13 0           22      215.00
task-11-p13 0           23      211.00
task-11-p13 0           24      215.00
task-11-p13 0           25      217.00
task-11-p13 0           26      216.00
task-11-p13 0           27      214.00
task-11-p13 0           28      212.00
task-11-p13 0           29      221.00
task-11-p13 0           30      213.00
task-11-p13 0           31      212.00
task-11-p13 0           32      199.00
task-11-p13 0           33      210.00
task-11-p13 0           34      200.00
task-11-p13 0           35      215.00
task-11-p13 0           36      219.00
task-11-p13 0           37      202.00
task-11-p13 0           38      211.00
task-11-p13 0           39      215.00
task-11-p13 0           40      209.00
task-11-p13 0           41      218.00
task-11-p13 0           42      204.00
task-11-p13 0           43      214.00
task-11-p13 0           44      228.00
task-11-p13 0           45      217.00
task-11-p13 0           46      216.00
task-11-p13 0           47      210.00
task-11-p13 0           48      223.00
task-11-p13 0           49      210.00
task-11-p13 0           50      213.00
task-12-p14 0            1      439.00
task-12-p14 0            2      207.00
task-12-p14 0            3      208.00
task-12-p14 0            4      206.00
task-12-p14 0            5      206.00
task-12-p14 0            6      209.00
task-12-p14 0            7      199.00
task-12-p14 0            8      208.00
task-12-p14 0            9      213.00
task-12-p14 0           10      214.00
task-12-p14 0           11      209.00
task-12-p14 0           12      209.00
task-12-p14 0           13      204.00
task-12-p14 0           14      210.00
task-12-p14 0           15      214.00
task-12-p14 0           16      211.00
task-12-p14 0           17      205.00
task-12-p14 0           18      203.00
task-12-p14 0           19      203.00
task-12-p14 0           20      217.00
task-12-p14 0           21      215.00
task-12-p14 0           22      215.00
task-12-p14 0           23      207.00
task-12-p14 0           24      206.00
task-12-p14 0           25      229.00
task-12-p14 0           26      202.00
task-12-p14 0           27      214.00
task-12-p14 0           28      202.00
task-12-p14 0           29      214.00
task-12-p14 0           30      207.00
task-12-p14 0           31      201.00
task-12-p14 0           32      194.00
task-12-p14 0           33      202.00
task-12-p14 0           34      197.00
task-12-p14 0           35      208.00
task-12-p14 0           36      225.00
task-12-p14 0           37      201.00
task-12-p14 0           38      203.00
task-12-p14 0           39      209.00
task-12-p14 0           40      198.00
task-12-p14 0           41      211.00
task-12-p14 0           42      202.00
task-12-p14 0           43      208.00
task-12-p14 0           44      221.00
task-12-p14 0           45      214.00
task-12-p14 0           46      216.00
task-12-p14 0           47      207.00
task-12-p14 0           48      216.00
task-12-p14 0           49      203.00
task-12-p14 0           50      210.00
task-13-p15 0            1      393.00
task-13-p15 0            2      201.00
task-13-p15 0            3      201.00
task-13-p15 0            4      202.00
task-13-p15 0            5      202.00
task-13-p15 0            6      205.00
task-13-p15 0            7      194.00
task-13-p15 0            8      202.00
task-13-p15 0            9      197.00
task-13-p15 0           10      206.00
task-13-p15 0           11      204.00
task-13-p15 0           12      207.00
task-13-p15 0           13      201.00
task-13-p15 0           14      199.00
task-13-p15 0           15      204.00
task-13-p15 0           16      199.00
task-13-p15 0           17      198.00
task-13-p15 0           18      193.00
task-13-p15 0           19      196.00
task-13-p15 0           20      200.00
task-13-p15 0           21      212.00
task-13-p15 0           22      201.00
task-13-p15 0           23      200.00
task-13-p15 0           24      198.00
task-13-p15 0           25      204.00
task-13-p15 0           26      197.00
task-13-p15 0           27      202.00
task-13-p15 0           28      198.00
task-13-p15 0           29      207.00
task-13-p15 0           30      201.00
task-13-p15 0           31      200.00
task-13-p15 0           32      195.00
task-13-p15 0           33      199.00
task-13-p15 0           34      197.00
task-13-p15 0           35      207.00
task-13-p15 0           36      209.00
task-13-p15 0           37      200.00
task-13-p15 0           38      201.00
task-13-p15 0           39      207.00
task-13-p15 0           40      199.00
task-13-p15 0           41      210.00
task-13-p15 0           42      205.00
task-13-p15 0           43      207.00
task-13-p15 0           44      221.00
task-13-p15 0           45      216.00
task-13-p15 0           46      209.00
task-13-p15 0           47      209.00
task-13-p15 0           48      214.00
task-13-p15 0           49      204.00
task-13-p15 0           50      210.00
task-14-p16 0            1      344.00
task-14-p16 0            2      200.00
task-14-p16 0            3      201.00
task-14-p16 0            4      202.00
task-14-p16 0            5      200.00
task-14-p16 0            6      203.00
task-14-p16 0            7      193.00
task-14-p16 0            8      200.00
task-14-p16 0            9      196.00
task-14-p16 0           10      204.00
task-14-p16 0           11      202.00
task-14-p16 0           12      213.00
task-14-p16 0           13      201.00
task-14-p16 0           14      197.00
task-14-p16 0           15      204.00
task-14-p16 0           16      198.00
task-14-p16 0           17      197.00
task-14-p16 0           18      195.00
task-14-p16 0           19      197.00
task-14-p16 0           20      198.00
task-14-p16 0           21      211.00
task-14-p16 0           22      199.00
task-14-p16 0           23      202.00
task-14-p16 0           24      198.00
task-14-p16 0           25      204.00
task-14-p16 0           26      197.00
task-14-p16 0           27      204.00
task-14-p16 0           28      197.00
task-14-p16 0           29      205.00
task-14-p16 0           30      200.00
task-14-p16 0           31      207.00
task-14-p16 0           32      195.00
task-14-p16 0           33      198.00
task-14-p16 0           34      203.00
task-14-p16 0           35      207.00
task-14-p16 0           36      208.00
task-14-p16 0           37      199.00
task-14-p16 0           38      201.00
task-14-p16 0           39      203.00
task-14-p16 0           40      197.00
task-14-p16 0           41      209.00
task-14-p16 0           42      205.00
task-14-p16 0           43      206.00
task-14-p16 0           44      220.00
task-14-p16 0           45      216.00
task-14-p16 0           46      208.00
task-14-p16 0           47      207.00
task-14-p16 0           48      213.00
task-14-p16 0           49      215.00
task-14-p16 0           50      208.00
task-15-p17 0            1      367.00
task-15-p17 0            2      190.00
task-15-p17 0            3      190.00
task-15-p17 0            4      192.00
task-15-p17 0            5      195.00
task-15-p17 0            6      197.00
task-15-p17 0            7      187.00
task-15-p17 0            8      192.00
task-15-p17 0            9      190.00
task-15-p17 0           10      199.00
task-15-p17 0           11      196.00
task-15-p17 0           12      203.00
task-15-p17 0           13      197.00
task-15-p17 0           14      190.00
task-15-p17 0           15      196.00
task-15-p17 0           16      193.00
task-15-p17 0           17      190.00
task-15-p17 0           18      182.00
task-15-p17 0           19      188.00
task-15-p17 0           20      190.00
task-15-p17 0           21      204.00
task-15-p17 0           22      192.00
task-15-p17 0           23      183.00
task-15-p17 0           24      190.00
task-15-p17 0           25      197.00
task-15-p17 0           26      189.00
task-15-p17 0           27      191.00
task-15-p17 0           28      195.00
task-15-p17 0           29      198.00
task-15-p17 0           30      194.00
task-15-p17 0           31      191.00
task-15-p17 0           32      189.00
task-15-p17 0           33      190.00
task-15-p17 0           34      210.00
task-15-p17 0           35      198.00
task-15-p17 0           36      200.00
task-15-p17 0           37      190.00
task-15-p17 0           38      192.00
task-15-p17 0           39      198.00
task-15-p17 0           40      182.00
task-15-p17 0           41      203.00
task-15-p17 0           42      196.00
task-15-p17 0           43      198.00
task-15-p17 0           44      212.00
task-15-p17 0           45      209.00
task-15-p17 0           46      200.00
task-15-p17 0           47      200.00
task-15-p17 0           48      207.00
task-15-p17 0           49      195.00
task-15-p17 0           50      208.00
task-16-p18 0            1      423.00
task-16-p18 0            2      194.00
task-16-p18 0            3      194.00
task-16-p18 0            4      196.00
task-16-p18 0            5      197.00
task-16-p18 0            6      197.00
task-16-p18 0            7      256.00
task-16-p18 0            8      197.00
task-16-p18 0            9      192.00
task-16-p18 0           10      199.00
task-16-p18 0           11      199.00
task-16-p18 0           12      202.00
task-16-p18 0           13      196.00
task-16-p18 0           14      193.00
task-16-p18 0           15      199.00
task-16-p18 0           16      194.00
task-16-p18 0           17      193.00
task-16-p18 0           18      190.00
task-16-p18 0           19      191.00
task-16-p18 0           20      195.00
task-16-p18 0           21      207.00
task-16-p18 0           22      195.00
task-16-p18 0           23      198.00
task-16-p18 0           24      193.00
task-16-p18 0           25      200.00
task-16-p18 0           26      193.00
task-16-p18 0           27      194.00
task-16-p18 0           28      193.00
task-16-p18 0           29      200.00
task-16-p18 0           30      196.00
task-16-p18 0           31      194.00
task-16-p18 0           32      189.00
task-16-p18 0           33      194.00
task-16-p18 0           34      202.00
task-16-p18 0           35      201.00
task-16-p18 0           36      204.00
task-16-p18 0           37      194.00
task-16-p18 0           38      194.00
task-16-p18 0           39      200.00
task-16-p18 0           40      194.00
task-16-p18 0           41      205.00
task-16-p18 0           42      200.00
task-16-p18 0           43      204.00
task-16-p18 0           44      216.00
task-16-p18 0           45      211.00
task-16-p18 0           46      203.00
task-16-p18 0           47      205.00
task-16-p18 0           48      209.00
task-16-p18 0           49      199.00
task-16-p18 0           50      208.00
task-17-p19 0            1      451.00
task-17-p19 0            2      194.00
task-17-p19 0            3      193.00
task-17-p19 0            4      196.00
task-17-p19 0            5      197.00
task-17-p19 0            6      195.00
task-17-p19 0            7      188.00
task-17-p19 0            8      197.00
task-17-p19 0            9      192.00
task-17-p19 0           10      198.00
task-17-p19 0           11      194.00
task-17-p19 0           12      204.00
task-17-p19 0           13      196.00
task-17-p19 0           14      191.00
task-17-p19 0           15      199.00
task-17-p19 0           16      192.00
task-17-p19 0           17      188.00
task-17-p19 0           18      189.00
task-17-p19 0           19      191.00
task-17-p19 0           20      192.00
task-17-p19 0           21      205.00
task-17-p19 0           22      193.00
task-17-p19 0           23      196.00
task-17-p19 0           24      192.00
task-17-p19 0           25      194.00
task-17-p19 0           26      193.00
task-17-p19 0           27      192.00
task-17-p19 0           28      193.00
task-17-p19 0           29      200.00
